env_name,env_id,dataset_seed,policy_seed,seed,alpha,beta,K,chain_variant,transition_strength,reward_mean_scale,reward_gap,reward_std,v_true,ess_is,ess_is_over_k,estimate,error,abs_error,squared_error,ci_low,ci_high,ci_width,covered,ess_norm,estimator_key,estimator,ci_method
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,2941916378,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.1,-0.037189907442418596,84.66757976432378,0.8466757976432377,0.12923569482728858,0.16642560226970718,0.16642560226970718,0.027697481090834763,,,,,0.8466757976432377,dm_tabular,DM,analytic
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,2566870327,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.1,-0.037189907442418596,81.78170263843545,0.8178170263843545,-0.1275146352587769,-0.09032472781635831,0.09032472781635831,0.008158556455099213,,,,,0.8178170263843545,dm_tabular,DM,analytic
chain_bandit,chain_bandit_reward_only_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,693132809,2613614962,0,0.2,0.0,100,reward_only,0.3,1.3,0.3,0.1,-0.037189907442418596,79.95243038337375,0.7995243038337375,0.05029464566026012,0.08748455310267872,0.08748455310267872,0.0076535470315754126,,,,,0.7995243038337375,dm_tabular,DM,analytic
chain_bandit,chain_bandit_transitional_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,2070496006,2613614962,0,0.2,0.0,100,transitional,0.3,1.3,0.3,0.1,-0.026527366582155154,80.9910719747356,0.8099107197473561,-0.03599452750868257,-0.009467160926527413,0.009467160926527413,8.962713600876737e-05,,,,,0.8099107197473561,dm_tabular,DM,analytic
chain_bandit,chain_bandit_transitional_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,3652782903,2613614962,0,0.2,0.0,100,transitional,0.3,1.3,0.3,0.1,-0.026527366582155154,82.6830654210368,0.826830654210368,0.11285134565824989,0.13937871224040504,0.13937871224040504,0.019426425425793634,,,,,0.826830654210368,dm_tabular,DM,analytic
chain_bandit,chain_bandit_transitional_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,2825440625,2613614962,0,0.2,0.0,100,transitional,0.3,1.3,0.3,0.1,-0.026527366582155154,80.59110123003961,0.8059110123003961,-0.06254705082598577,-0.03601968424383062,0.03601968424383062,0.0012974176530252597,,,,,0.8059110123003961,dm_tabular,DM,analytic
chain_bandit,chain_bandit_transitional_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,1860358638,2613614962,0,0.2,0.0,100,transitional,0.3,1.3,0.3,0.1,-0.026527366582155154,80.19168250414299,0.8019168250414299,-0.03807277646088042,-0.011545409878725266,0.011545409878725266,0.00013329648926776696,,,,,0.8019168250414299,dm_tabular,DM,analytic
chain_bandit,chain_bandit_transitional_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,1748603305,2613614962,0,0.2,0.0,100,transitional,0.3,1.3,0.3,0.1,-0.026527366582155154,85.7062087849677,0.857062087849677,0.024064058015505985,0.05059142459766114,0.05059142459766114,0.0025594922428208325,,,,,0.857062087849677,dm_tabular,DM,analytic
chain_bandit,chain_bandit_transitional_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,2941916378,2613614962,0,0.2,0.0,100,transitional,0.3,1.3,0.3,0.1,-0.026527366582155154,84.85957057560252,0.8485957057560252,0.1487439730166111,0.17527133959876626,0.17527133959876626,0.03072004248474605,,,,,0.8485957057560252,dm_tabular,DM,analytic
chain_bandit,chain_bandit_transitional_S8_A3_H6_ts0.300_ms1.300_gap0.300_std0.100_beta0.000_seed4128479723,2566870327,2613614962,0,0.2,0.0,100,transitional,0.3,1.3,0.3,0.1,-0.026527366582155154,81.01634168930565,0.8101634168930565,0.06841204751489044,0.0949394140970456,0.0949394140970456,0.0090134923490903,,,,,0.8101634168930565,dm_tabular,DM,analytic
