alpha,beta,K,chain_variant,transition_strength,reward_mean_scale,reward_gap,reward_std,n,mean_abs_error,std_abs_error,median_abs_error,mean_abs_error_ci_low,mean_abs_error_ci_high,estimator,mean_ess_is,median_ess_is,mean_ess_norm
0.2,0.5,100,reward_only,0.3,0.7,0.3,0.1,16,0.05873723499288948,0.05338637103102437,0.04752833551819845,0.03257839387136442,0.08489607611441453,dr_oracle,83.99340526649915,84.09267040768918,0.8399340526649915
0.2,0.5,100,reward_only,0.3,0.7,0.3,0.5,16,0.10847309121698272,0.11993076682031749,0.05287120179713457,0.049708095315459326,0.1672380871185061,dr_oracle,83.99340526649915,84.09267040768918,0.8399340526649915
0.2,0.5,100,reward_only,0.3,1.3,0.3,0.1,16,0.10842692476609175,0.08970998190512179,0.09014593188863401,0.06446984136914709,0.15238400816303643,dr_oracle,83.99340526649915,84.09267040768918,0.8399340526649915
0.2,0.5,100,reward_only,0.3,1.3,0.3,0.5,16,0.11886019225876128,0.15967092527745652,0.05244791667544285,0.04062287652826105,0.1970975079892615,dr_oracle,83.99340526649915,84.09267040768918,0.8399340526649915
0.2,0.5,100,reward_only,0.8,0.7,0.3,0.1,16,0.05873723499288948,0.05338637103102437,0.04752833551819845,0.03257839387136442,0.08489607611441453,dr_oracle,83.99340526649915,84.09267040768918,0.8399340526649915
0.2,0.5,100,reward_only,0.8,0.7,0.3,0.5,16,0.10847309121698272,0.1199307668203175,0.05287120179713457,0.04970809531545932,0.16723808711850613,dr_oracle,83.99340526649915,84.09267040768918,0.8399340526649915
0.2,0.5,100,reward_only,0.8,1.3,0.3,0.1,16,0.10842692476609175,0.08970998190512179,0.09014593188863401,0.06446984136914709,0.15238400816303643,dr_oracle,83.99340526649915,84.09267040768918,0.8399340526649915
0.2,0.5,100,reward_only,0.8,1.3,0.3,0.5,16,0.11886019225876128,0.15967092527745652,0.05244791667544285,0.04062287652826105,0.1970975079892615,dr_oracle,83.99340526649915,84.09267040768918,0.8399340526649915
0.2,0.5,100,transitional,0.3,0.7,0.3,0.1,16,0.058906609849192826,0.06629009980385489,0.040923118655956464,0.026425057812412507,0.09138816188597315,dr_oracle,84.53609794110417,84.92007528329432,0.8453609794110417
0.2,0.5,100,transitional,0.3,0.7,0.3,0.5,16,0.1289654723166181,0.12291279994586715,0.10554291218213802,0.068739307033399,0.18919163759983718,dr_oracle,84.53609794110417,84.92007528329432,0.8453609794110417
0.2,0.5,100,transitional,0.3,1.3,0.3,0.1,16,0.10356054208987284,0.1119137030215678,0.07628481076709137,0.048723835265176756,0.1583972489145689,dr_oracle,84.53609794110417,84.92007528329432,0.8453609794110417
0.2,0.5,100,transitional,0.3,1.3,0.3,0.5,16,0.1565475310333203,0.16347214538442925,0.1353955596603023,0.07644765167607606,0.23664741039056456,dr_oracle,84.53609794110417,84.92007528329432,0.8453609794110417
0.2,0.5,100,transitional,0.8,0.7,0.3,0.1,16,0.052057776263986714,0.03767812453952394,0.04784581857234882,0.03359583448836628,0.07051971803960715,dr_oracle,84.36916758027782,83.65109652615772,0.8436916758027783
0.2,0.5,100,transitional,0.8,0.7,0.3,0.5,16,0.1214462145731133,0.09981167800125552,0.10556504160600835,0.0725393910433709,0.1703530381028557,dr_oracle,84.36916758027782,83.65109652615772,0.8436916758027783
0.2,0.5,100,transitional,0.8,1.3,0.3,0.1,16,0.08390892694734664,0.06417714570463835,0.07873189373221229,0.05246270339442899,0.11535515050026429,dr_oracle,84.36916758027782,83.65109652615772,0.8436916758027783
0.2,0.5,100,transitional,0.8,1.3,0.3,0.5,16,0.14542804905986392,0.11623607161275644,0.13200050197209312,0.08847342054350862,0.20238267757621922,dr_oracle,84.36916758027782,83.65109652615772,0.8436916758027783
0.6,0.0,100,reward_only,0.3,0.7,0.3,0.1,16,0.11456541761746224,0.07514866320698718,0.08828437414863304,0.07774324927445594,0.15138758596046853,dr_oracle,22.87174857031403,20.705190444466563,0.2287174857031403
0.6,0.0,100,reward_only,0.3,0.7,0.3,0.5,16,0.21912315716082112,0.19919651598017163,0.12151627438453516,0.12151865786907269,0.31672765645256956,dr_oracle,22.87174857031403,20.705190444466563,0.2287174857031403
0.6,0.0,100,reward_only,0.3,1.3,0.3,0.1,16,0.2069622574192733,0.15276606030250367,0.15069033523515538,0.132108263356028,0.2818162514825186,dr_oracle,22.87174857031403,20.705190444466563,0.2287174857031403
