env_name,estimator,ci_method,n,coverage_rate,mean_width,median_width,mean_error,mean_abs_error,mean_half_width,coverage_gap,bias_to_half_width_ratio
random_mdp,DM,analytic,9216,,,,0.05108292810898053,0.281648852374346,,,
random_mdp,DM,bootstrap,9216,0.22178819444444445,0.1921039870008485,0.1911772919763113,0.05108292810898053,0.281648852374346,0.09605199350042426,-0.7282118055555555,0.5318257981678943
random_mdp,DR,analytic,9216,0.9544270833333334,0.6519043761586436,0.4274705803333819,-0.010250855644366057,0.14523449433663646,0.3259521880793218,0.004427083333333415,0.03144895484448004
random_mdp,DR,bootstrap,9216,0.9135199652777778,0.6017057135351329,0.4060187556109819,-0.010250855644366057,0.14523449433663646,0.30085285676756646,-0.036480034722222165,0.03407265516606241
random_mdp,FQE,analytic,9216,,,,0.11164429775157554,0.6435753564363629,,,
random_mdp,FQE,bootstrap,9216,0.011610243055555556,0.034890192892580316,0.02927018809947397,0.11164429775157554,0.6435753564363629,0.017445096446290158,-0.9383897569444444,6.399752394336439
random_mdp,IS-PDIS,analytic,9216,0.9471571180555556,1.711854767467723,1.0313188467580987,-0.01932848265475398,0.3797437408163083,0.8559273837338615,-0.0028428819444443754,0.02258191877263726
random_mdp,IS-PDIS,bootstrap,9216,0.9100477430555556,1.5825642557227044,0.9864084233315094,-0.01932848265475398,0.3797437408163083,0.7912821278613522,-0.039952256944444375,0.02442679036236327
